ID,Input,Output
3808,14.27,66.105
3808,14.33,63
3808,14.71,62.11
3808,14.96,64.43
3808,15,63.5
3808,15.02,64.11
3808,15.17,64.915
3808,15.27,63.07
3808,15.32,62.92
3808,15.67,62.65
3808,15.71,62.945
3808,15.75,62.4
3808,15.82,64.51
3808,15.99,64.45
3808,16.07,65.72
3808,16.240000000000002,62.65
3808,16.26,63.92
3808,16.57,63.96
3808,16.7,64.485
3808,16.740000000000002,61.67
3808,16.93,65.35
3808,16.990000000000002,66.74
3808,17.3,63.14
3808,17.7,65.33
3808,17.990000000000002,63.68
3809,11.52,90.8
3809,11.67,100.9
3809,12.49,82.9
3809,12.84,84.61
3809,13.33,77.82
3809,13.530000000000001,82.12
3809,13.89,80.72
3809,14.33,75.9
3809,14.55,76.87
3809,14.81,75.06
3809,15.33,75.52
3809,15.85,74.95
3809,16.330000000000002,73.75
3809,16.5,74.42
3809,16.75,77.4
3809,16.84,72.31
3810,12.27,104.87
3810,12.620000000000001,100.76
3810,12.96,107
3810,13.540000000000001,97.01
3810,13.96,91.96
3810,14.23,89.62
3810,14.540000000000001,84.26
3810,15.540000000000001,78.02
3810,15.69,77.69
3810,15.98,75.12
3810,16.3,75.43
3810,16.63,74.04
3810,16.69,71.86
3810,17.09,70.6
3810,17.13,71.24
3810,17.43,70.5
3810,17.59,72.77
3810,17.68,69.285
3811,11.99,70.02
3811,12.030000000000001,72.4
3811,12.99,68.44
3811,13.030000000000001,68.75
3811,14.450000000000001,64.37
3811,15.44,60.285
3811,15.81,62.11
3811,16.44,60.59
3811,16.52,59.28
3811,17.44,58.785
3811,17.45,59.1
3811,18.45,58.81
3811,18.59,59.985
3811,18.650000000000002,59.85
3811,18.78,61.22
3811,19.39,61.55
3812,11.78,88.59
3812,12.120000000000001,82.2
3812,12.31,81.23
3812,12.77,79.99
3812,12.96,76.13
3812,13.120000000000001,74.12
3812,13.13,73.92
3812,13.25,71.73
3812,13.31,70.94
3812,13.33,71.01499999999999
3812,13.35,70.09
3812,13.73,68.74
3812,13.75,69.24
3812,13.790000000000001,69.39
3812,13.82,69.95
3812,13.94,68.36
3812,13.98,70.6
3812,14.02,70.22
3812,14.34,69.17
3812,14.36,67.905
3812,14.75,70.07
3812,14.780000000000001,66.8
3812,14.82,71.2
3812,14.84,66.81
3812,14.92,71.1
3812,14.98,68.015
3812,15.09,68.725
3812,15.280000000000001,67.81
3812,15.36,68.09
3812,15.38,68.9
3812,15.780000000000001,67.16
3812,15.82,66.05
3812,16.78,67.77
3812,16.82,66.82
3812,17.78,67.22
3812,17.81,67.06
3813,10.64,94.06
3813,10.68,91.98
3813,10.81,90.13
3813,11.21,86.3
3813,11.39,83.43
3813,11.58,77.72
3813,11.870000000000001,78.57
3813,11.9,79.71
3813,12.21,77.49
3813,12.38,73.29
3813,12.5,71.38
3813,12.59,72.77
3813,12.61,74.66
3813,12.76,70.98
3813,12.81,73.735
3813,12.84,70.86
3813,13.32,71.58500000000001
3813,13.34,70.82
3813,13.36,69.4
3813,13.530000000000001,71.49
3813,13.59,68.8
3813,13.63,68.69
3813,13.84,69.32
3813,13.86,69.92
3813,13.88,71.51
3814,10.67,79.71
3814,11.13,76.44
3814,11.17,76.59
3814,11.49,80.4
3814,11.8,72.83
3814,11.9,71.49
3814,12.05,70.45
3814,12.08,71.49
3814,12.58,71.80000000000001
3814,12.780000000000001,69.38
3814,12.91,68.82
3814,13.06,71.15
3814,13.120000000000001,68.18
3814,13.14,69.77
3814,13.16,72.7
3814,13.6,69.67
3814,13.75,70.78
3814,13.81,69.27
3814,13.89,70.46
3814,13.950000000000001,67.26
3814,14.06,65.46
3814,14.1,67.34
3815,10.33,91.29
3815,10.48,89.45
3815,10.76,92.19
3815,10.77,89.94
3815,10.82,88.38
3815,11.28,88.84
3815,11.44,82.23
3815,11.61,81.74
3815,11.63,83.31
3815,11.75,82.77
3815,12.43,80.08
3815,12.61,78.16
3815,12.63,80.98
3815,12.74,78.28
3815,13.280000000000001,76.91
3815,13.450000000000001,77.11
3815,13.66,74.08
3815,13.71,75.64
3815,14.16,75.06
3815,14.280000000000001,74.16
3815,14.450000000000001,74.47
3815,14.47,76.01
3815,14.48,74.19
3815,15.370000000000001,73.01
3815,15.48,72.92
3815,15.6,71.92
3815,15.75,71.29
3815,15.81,71.82
3815,15.85,74.06
3816,13.25,72.9
3816,14.120000000000001,69.53
3816,14.25,68.23
3816,14.73,65.94
3816,14.92,65.89
3816,15,66.4
3816,15.13,65.85
3816,15.25,64.61000000000001
3816,15.290000000000001,64.86
3816,15.73,63.64
3816,15.76,67.29
3816,15.9,64.275
3816,15.99,63.32
3816,16.01,64.045
3816,16.27,64.58
3816,16.28,65.705
3816,16.76,65.19
3816,17.03,68.18
3817,12.08,83
3817,12.52,79.8
3817,12.77,76.22
3817,12.84,77.13
3817,13.09,78.19
3817,13.52,76.81
3817,13.59,75.52
3817,13.67,72.8
3817,13.99,72.42
3817,14.01,72.81
3817,14.09,76.09
3817,14.19,75.16
3817,14.530000000000001,74.24
3817,14.63,76.79
3817,14.67,73.65
3817,14.780000000000001,75.78
3817,14.84,74.64500000000001
3817,15.05,73.95
3817,15.120000000000001,75.34
3818,10.450000000000001,108.05
3818,11.01,94.63
3818,11.47,92.63
3818,11.61,87.69
3818,11.64,85.31
3818,11.97,82.7
3818,12.47,84.22
3818,12.48,84.37
3818,12.58,83.02
3818,12.64,80.1
3818,12.700000000000001,82.2
3818,12.780000000000001,82.76
3818,12.950000000000001,81.06
3818,12.98,78.7
3818,13.040000000000001,82.22
3818,13.370000000000001,84.31
3818,13.5,78.25
3818,13.75,79.57
3818,13.91,75.66
3818,14.040000000000001,77.39
3818,14.06,78.64
3818,14.69,71.83
3818,14.92,72.55000000000001
3818,14.94,74.17
3818,15.05,75.67
3818,15.46,70.65
3818,15.67,73.91
3818,15.71,70.69
3818,15.84,72.86
3818,15.92,74.29
3818,16.03,72.54
3818,16.46,68.72
3818,16.72,72.69
3819,12.65,84.12
3819,12.82,81.23
3819,13.65,73.39
3819,13.67,73.49
3819,13.74,74.52
3819,13.8,76.27
3819,13.82,74.12
3819,14.64,78.01
3819,14.66,73.22
3819,14.81,75.39
3819,14.84,73.91
3819,15.64,70.35
3819,15.73,67.36
3819,15.81,69.14
3819,15.83,68.04
3819,16.6,68.45
3819,16.64,70.16
3819,16.81,67.03
3819,16.830000000000002,66.92
3819,17.67,67.92
3819,17.73,63.85
3819,17.830000000000002,68.77
3820,11.16,88.7
3820,11.200000000000001,90.44
3820,12.14,85.82
3820,12.16,80.54
3820,12.19,82.1
3820,13.14,75.17
3820,13.18,74.59
3820,13.19,74.54
3820,14.040000000000001,75.34
3820,14.06,70.47
3820,14.13,71.52
3820,14.17,72.4
3820,14.19,69.75
3820,14.21,71.33
3820,15.05,69.09
3820,15.07,70.73
3820,15.19,67.31
3820,15.21,68.01
3820,16.03,68.51
3820,16.05,67.22
3820,16.13,69.68
3820,16.15,68.03
3820,16.18,67.82
3820,16.2,66.79
3820,17.07,69.52
3820,17.2,68.22
3821,10.43,80.44
3821,11.31,78.53
3821,11.9,74.89
3821,12.31,71.47
3821,12.370000000000001,72.43
3821,12.9,69.34
3821,13.13,65.73
3821,13.35,68.24000000000001
3821,13.36,65.42
3821,13.4,67.71
3821,13.42,64.48
3821,13.73,70.28
3821,13.86,65.81
3821,13.92,64.045
3821,13.94,65.9
3821,14.05,66.96
3821,14.11,67.565
3821,14.17,64.73500000000001
3821,14.280000000000001,64.88999999999999
3821,14.36,65.2
3821,14.4,63.955
3821,14.48,63.87
3821,14.51,62.5
3822,11.75,106.2
3822,12.01,94.92
3822,13.05,86.21
3822,13.76,82.98
3822,13.85,84.5
3822,14.030000000000001,85.42
3822,14.07,84.52
3822,14.43,86.18
3822,14.76,83.55
3822,14.91,80.66
3822,15.27,79.7
3822,15.450000000000001,80.54
3822,15.75,78.44
3822,15.85,79.92
3822,15.93,81.16
3822,16.080000000000002,80.98
3822,16.44,80.93
3823,12.69,72.62
3823,13.120000000000001,67.09
3823,13.13,72.1
3823,13.94,65.29
3823,14.51,63.98
3823,14.700000000000001,64.96
3823,14.8,64.87
3823,15.15,65.23
3823,15.530000000000001,64.12
3823,16.15,65.77000000000001
3823,16.55,64.68
3823,17.47,67.29
3823,17.68,69.03
3823,17.72,69.68
3823,18.46,71.24
3823,18.52,68.92
3823,18.62,71.73
3823,18.79,71.38
3824,11.63,82.86
3824,12.63,79.45
3824,12.73,74.52
3824,13.040000000000001,73.49
3824,14.51,70.87
3824,14.950000000000001,73.54
3824,15.99,70.47
3824,16.5,67.78
3824,16.55,68.92
3824,16.68,66.175
3824,16.96,66.64
3824,16.990000000000002,72.14
3824,17.02,68.2
3824,17.080000000000002,65.35
3824,17.87,70.17
3824,18.5,68.5
3824,18.71,70.35
3825,11.75,77.88
3825,11.9,72.59
3825,12.59,73.12
3825,12.74,70.2
3825,13.09,71
3825,13.16,68.47
3825,13.450000000000001,71.5
3825,13.61,69.93
3825,13.74,73.995
3825,13.870000000000001,72.475
3825,14.01,69.85
3825,14.450000000000001,70.96
3825,15.450000000000001,70.26
3825,15.6,66.88
3825,15.73,67.51
3825,16.16,69.26
3825,16.580000000000002,68.87
3825,16.6,67.87
3825,17.07,69.59
3826,15.84,67.49
3826,16.12,69.63
3826,16.22,70.25
3826,16.37,73.6
3826,16.73,66.49
3826,16.79,65.21
3826,16.97,64.12
3826,17.04,65.31
3826,17.12,65.25
3826,17.22,64.56
3826,17.35,64.82
3826,17.37,61.955
3826,17.44,61.8
3826,17.75,60.985
3826,17.81,62.57
3826,17.85,60.64
3826,17.95,62.66
3826,18.080000000000002,63.315
3826,18.1,61.695
3826,18.16,61.27
3826,18.37,62.75
3826,18.69,61.93
3826,18.94,63.15
3826,19.05,63.79
3826,19.09,63.58
3827,10.55,80.67
3827,10.700000000000001,82.23
3827,11.370000000000001,72.6
3827,11.55,69.41
3827,11.700000000000001,68.98
3827,11.85,70.8
3827,12.290000000000001,68.48
3827,12.450000000000001,66.3
3827,12.540000000000001,65.49
3827,12.72,64.25
3827,12.85,65.65
3827,12.92,63.31
3827,13.35,67.78
3827,13.42,63.22
3827,13.73,65.75
3827,14.02,63.42
3827,14.36,61.68
3827,14.42,62.42
3827,14.540000000000001,65.44
3827,14.65,64.14
3827,14.67,65.00999999999999
3827,14.85,64.65
3827,15.3,64.76
3827,15.38,63.03
3827,15.46,62.099999999999994
3827,15.63,65.03
3827,15.67,70.235
3828,12.82,77.71
3828,13.23,73.02
3828,13.67,69.27
3828,13.71,68.82499999999999
3828,13.84,68.09
3828,13.86,65.96
3828,13.88,67.03
3828,13.92,66.17
3828,14,67.46
3828,14.07,65.57
3828,14.15,66.88
3828,14.19,66.035
3828,14.27,67
3828,14.71,63.38
3828,14.75,64.29
3828,14.82,64.91
3828,14.86,65.38
3828,14.93,66.02000000000001
3828,15.24,65.4
3828,15.57,64.33
3828,15.74,63.44
3828,15.82,66.83
3828,15.99,65.78
3828,16.15,65.34
3828,16.3,64.39
3828,16.66,62.29
3828,16.72,65.26
3829,11.1,84.21
3829,11.73,77.52
3829,11.75,77.92
3829,11.9,75.35
3829,11.92,74.18
3829,12.09,78.21
3829,12.13,78.5
3829,12.48,75.33
3829,12.73,74.94
3829,12.96,71.39
3829,13.18,71.24
3829,13.450000000000001,72.27
3829,13.57,72.76
3829,13.700000000000001,72.11
3829,13.76,76.15
3829,14.450000000000001,73.28
3829,14.57,75.1
3830,10.88,102.95
3830,10.94,103.87
3830,11.76,91.4
3830,12.09,87.41
3830,12.72,83.17
3830,12.870000000000001,78.2
3830,13.07,75.95
3830,13.55,70
3830,13.58,69.23
3830,13.74,69.75
3830,13.81,69.325
3830,13.85,67.78
3830,14.01,69.78
3830,14.040000000000001,70.13
3830,14.1,68.17
3830,14.14,68.185
3831,11.88,76.89
3831,12.370000000000001,73.29
3831,12.56,73.22
3831,12.65,70.92
3831,12.73,70.7
3831,12.9,72.215
3831,12.92,72.82
3831,13.290000000000001,70.47
3831,13.58,71.27
3831,13.67,72.18
3831,13.98,70.21
3831,14.94,68.69
3831,14.98,71.48
3831,15.280000000000001,68.32
3831,15.38,68.22
3831,15.610000000000001,66.155
3831,15.67,65.89
3831,15.9,68.19
3831,15.99,67.59
3831,16.47,66.3
3831,16.66,67.64
3831,16.72,67.43
3831,16.89,67.68
3831,16.990000000000002,66.43
3831,17.39,69.16
3831,17.43,67.15
3831,17.47,65.66
3831,17.68,68.32
3831,17.91,67.15
3832,13.65,65.775
3832,13.950000000000001,66.02
3832,13.97,64.57
3832,14.09,65
3832,14.22,63.815
3832,14.26,65.035
3832,14.33,65.25
3832,14.74,61.99
3832,14.870000000000001,64.8
3832,14.99,64.57
3832,15.120000000000001,62.55
3832,15.22,63.125
3832,15.31,62.269999999999996
3832,15.74,62.695
3832,15.89,61.88
3832,16.01,62.58
3832,16.330000000000002,61.83
3832,16.73,61.87
3832,16.87,63.12
3832,16.98,62.39
3832,17.25,63.985
3832,17.64,61.775000000000006
3832,17.7,61.98
3832,17.73,62.2
3832,17.85,62.97
3832,17.96,63.31
3832,18.04,62.15
3832,18.06,63.03
3832,18.19,62.88
3832,18.25,64.15
3832,18.63,62.37
3832,18.85,62.27
3832,18.92,62.12
3832,19.07,62.61
3832,19.13,61.53
3832,19.17,61.44
3832,19.27,62.625
3832,19.59,62.58
3832,19.71,62.48
3832,19.92,61.38
3832,19.96,63.625
3833,11.620000000000001,86.84
3833,11.76,84.52
3833,11.950000000000001,79.37
3833,12.05,81.5
3833,12.16,83
3833,12.81,76.59
3833,13.6,71.55
3833,13.64,71.36
3833,13.790000000000001,72.39
3833,13.89,70.99
3833,14.6,70.32
3833,14.81,71.09
3833,14.86,69.97
3833,15.08,67.25
3833,15.15,66.38
3833,15.17,70.09
3833,15.23,66.52
3833,15.59,67.75
3833,15.63,64.97
3833,15.67,64.09
3833,15.81,68.18
3833,16.09,70.52
3833,16.15,67.38
3834,10.03,95.2
3834,10.78,88.84
3834,11.76,82.57
3834,11.85,82.99
3834,12.07,80.05
3834,12.16,77.94
3834,12.18,77.52
3834,12.75,75.01
3834,13.06,73.71
3834,13.19,73.26
3834,13.5,75.51
3834,13.65,72.84
3834,13.69,73.4
3834,13.77,75.27
3834,14.17,71.39
3834,14.57,72.45
3834,14.65,72
3834,14.77,72.53
3834,14.790000000000001,71.68
3834,15.040000000000001,71.7
3834,15.19,74.56
3834,15.530000000000001,72.65
3834,15.57,71.41
3834,15.65,71.58
3834,15.76,71.58
3834,15.88,71.09
3834,16.15,70.11
3834,16.19,72.11
3835,10.88,113.77
3835,11.61,95.53
3835,11.76,93.5
3835,11.8,95.33
3835,12.09,91.34
3835,12.65,89.67
3835,12.72,89.45
3835,12.76,86.41
3835,13.61,80.29
3835,13.84,80.21
3835,13.97,79.6
3835,14.6,77.99
3835,15.6,78.11
3835,15.790000000000001,79.67
3835,15.98,75.94
3835,16.6,78.12
3835,16.92,76.8
3836,10.24,127.51
3836,10.83,97.37
3836,10.85,96.94
3836,11.21,90.48
3836,11.25,90.41
3836,11.290000000000001,86.09
3836,11.41,94.24
3836,11.76,86.83
3836,11.790000000000001,87.82
3836,11.84,88.02
3836,12.25,79.18
3836,12.280000000000001,76.64
3836,12.48,77.12
3836,12.65,75.07
3836,12.67,75.19
3836,12.71,78.27
3836,13.25,73.25
3836,13.280000000000001,73.575
3836,13.42,70.045
3836,13.530000000000001,75.32
3836,13.61,72.86
3836,13.67,70.78
3836,13.69,71.69
3836,13.700000000000001,71.89
3836,13.75,70.34
3836,13.76,72.17
3836,13.8,70.83
3836,13.84,72.28
3837,12.26,76.22
3837,13.14,67.72
3837,13.22,68.31
3837,13.370000000000001,66.99
3837,13.450000000000001,65.07
3837,13.58,64.4
3837,14.14,63.34
3837,14.21,63.8
3837,14.31,63.35
3837,14.370000000000001,61.85
3837,14.43,62.25
3837,14.61,62.405
3837,14.65,61.595
3837,14.68,60.84
3837,15.040000000000001,59.15
3837,15.13,60.84
3837,15.25,60.54
3837,15.33,60.91
3837,15.4,61.26
3837,15.46,60.43
3837,15.63,62.36
3837,15.74,60.75
3837,16.02,59.36
3837,16.13,61.38
3837,16.3,61.71
3837,16.38,61.53
3837,16.65,61.67
3837,16.73,62.12
3837,17.11,65.51
3837,17.150000000000002,61.01
3837,17.22,62.03
3837,17.3,62.97
3837,17.38,62.31
3837,17.51,60.144999999999996
3837,17.57,62.845
3837,17.67,64.815
3838,14.290000000000001,104.82
3838,14.31,100.63
3838,14.33,93.47
3838,14.35,93.66
3838,15.06,81.75
3838,15.1,77.95
3838,15.13,78.72
3838,15.33,79.07
3838,15.35,78.08
3838,15.65,76.48
3838,15.67,75.38
3838,15.73,75.54
3838,16.04,71.29
3838,16.13,72.72
3838,16.34,71.75
3838,16.5,70.5
3839,11.24,93.09
3839,11.4,90.34
3839,11.42,93.41
3839,12.01,85.75
3839,12.34,78.98
3839,12.530000000000001,77.91
3839,12.89,76.52
3839,12.950000000000001,72.41
3839,13.120000000000001,79.19
3839,13.52,76.53
3839,13.85,70.81
3839,13.91,71.78
3839,13.950000000000001,72.27
3839,14.120000000000001,72.75
3839,14.14,74.31
3839,14.21,75.71
3839,14.44,72.95
3839,14.91,68.48
3839,14.950000000000001,67.08
3839,15.02,68.03
3839,15.16,69.48
3839,15.25,66.51
3839,15.27,68.93
3839,15.31,67.56
3839,15.42,66.015
3839,15.5,68.05
3839,15.540000000000001,70.59
3840,12.030000000000001,86.75
3840,12.450000000000001,86.45
3840,12.72,80.98
3840,12.88,80.49
3840,13.05,78.94
3840,13.530000000000001,74.41
3840,13.68,77.17
3840,13.84,72.97
3840,13.99,72.68
3840,14.030000000000001,75.19
3840,14.040000000000001,74.63
3840,14.08,76.9
3840,14.41,75.51
3840,14.450000000000001,74.18
3840,14.58,72.5
3840,14.83,72.1
3840,15.43,72.3
3840,15.85,72.37
3840,15.89,72.49
3840,16.06,73.89
3840,16.14,71.8
3840,16.54,72.42
3840,16.87,73.55
3840,16.92,75.68
3840,16.98,74.64
3841,10.51,105.65
3841,11.47,88.98
3841,11.68,85.72
3841,12.01,83.9
3841,12.43,80.68
3841,12.68,79.53
3841,12.72,78.43
3841,12.89,76.48
3841,13.06,80.52
3841,13.08,79.08
3841,13.540000000000001,72.1
3841,13.58,72.59
3841,13.68,76.82
3841,13.75,73.99000000000001
3841,13.81,75.81
3841,14.02,74.21
3841,14.040000000000001,74.48
3841,14.1,73.13
3842,12.15,81.12
3842,12.200000000000001,82
3842,12.24,83.19
3842,12.26,82.34
3842,13.200000000000001,75.98
3842,13.22,78.98
3842,13.24,76.8
3842,13.26,73.46
3842,14.200000000000001,77.45
3842,14.22,76.32
3842,14.24,78.22
3842,14.26,78.65
3842,15.200000000000001,79
3842,15.24,78.03
3842,15.25,76.18
3842,16.16,77.34
3842,16.18,77.41
3842,16.25,76.03
3842,17.16,80.09
3843,13.58,71.38
3843,14.540000000000001,68.76
3843,14.620000000000001,69.19
3843,15.06,66.9
3843,15.21,68.77
3843,15.42,68.21
3843,15.6,67.06
3843,15.620000000000001,68.685
3843,16.06,66.38
3843,16.21,66.18
3843,16.31,66.44
3843,16.42,67.28
3843,16.63,65.945
3843,17.07,65.95
3843,17.25,67.82
3843,17.63,66.28
3843,18.03,66.2
3843,18.07,67.65
3843,18.240000000000002,66.87
3843,18.3,69.49000000000001
3843,18.38,67.45
3844,10.33,74.48
3844,11.39,75.1
3844,11.81,75.06
3844,12.08,76.31
3844,12.8,69.76
3844,12.99,69.76
3844,13.07,68.2
3844,13.82,70.29
3844,13.92,66.29
3844,14.040000000000001,66.25
3844,14.84,68.83
3844,15.38,67.245
3844,15.84,66.72
3844,15.93,72.16
3844,16.01,66.605
3844,16.09,73.86
3844,16.12,64.96
3844,16.3,71.38
3844,16.43,75.19
3844,16.81,74
3844,16.84,69.87
3844,16.93,70.87
3844,16.97,71.09
3844,17.25,74.92
3845,11.73,82.72
3845,11.790000000000001,78.8
3845,12.73,77.6
3845,12.77,73.53
3845,12.81,73.96
3845,12.85,75.84
3845,13.48,75.07
3845,13.63,75.18
3845,13.67,74.64
3845,13.86,75.4
3845,13.94,73.58
3845,14.15,76.45
3845,14.61,72.82
3845,14.67,70.47
3845,14.780000000000001,69.57
3845,14.84,71.29
3845,15.09,71.39
3845,15.15,72.88
3846,12.9,64.38
3846,12.98,63.4
3846,13.42,63.115
3846,13.57,63.09
3846,13.72,62.45
3846,13.83,61.34
3846,13.9,62.33
3846,13.93,62.79
3846,14.02,61.35
3846,14.41,59.975
3846,14.450000000000001,59.38
3846,14.55,60.36
3846,14.620000000000001,60.135
3846,14.72,60.510000000000005
3846,14.76,59.760000000000005
3846,14.870000000000001,60.67
3846,14.97,59.825
3846,15.02,59.41
3846,15.35,59.25
3846,15.43,58.614999999999995
3846,15.55,59.785
3846,15.66,59.835
3846,15.76,58.98
3846,15.790000000000001,58.515
3846,15.85,59.54
3846,15.97,60.09
3846,16.02,59.185
3846,16.35,58.87
3846,16.41,58.17
3846,16.45,58.205
3846,16.62,59.525
3846,16.71,59.03
3846,16.77,58.44
3846,17.05,58.665
3846,17.330000000000002,59.24
3846,17.41,58.63
3846,17.44,57.94
3846,17.54,59.72
3846,17.7,59.1
3846,17.73,58.82
3846,17.900000000000002,60.665
3846,18.35,58.63
3846,18.46,58.22
3846,18.55,59.144999999999996
3846,18.67,59.33
3846,18.71,58.480000000000004
3846,18.76,58.28
3846,18.88,60.2
3846,18.94,59.45
3846,18.98,59.385
3846,19.01,58.57
3846,19.34,57.95
3846,19.41,58.32
3846,19.57,60.17
3846,19.63,59.66
3846,19.69,59.24
3846,19.75,58.76
3846,19.86,59.735
3846,19.900000000000002,59.980000000000004
3847,10.03,108.7
3847,10.97,87.95
3847,11.21,83.71
3847,11.39,80.74
3847,11.41,82.98
3847,11.620000000000001,87.33
3847,12.21,75.77
3847,12.41,74.39
3847,12.5,76.24
3847,12.52,73.03
3847,12.61,74.25
3847,13.06,73.49
3847,13.1,71.05
3847,13.23,74.2
3847,13.56,74.77
3847,13.58,73.99
3848,10.41,85.48
3848,11.56,72.11
3848,11.71,71.77
3848,11.78,72.18
3848,11.92,70.63
3848,12.34,72.21
3848,12.42,69.925
3848,12.65,67.79
3848,12.8,71.4
3848,12.84,70.3
3848,12.92,67.94
3848,13.32,69.47
3848,13.4,69.78
3848,13.44,70.19
3848,13.530000000000001,71.22
3848,13.61,71.74
3848,13.86,70.95
3848,13.870000000000001,70.87
3848,14.22,71.7
3848,14.32,69.23
3848,14.35,68.32
3848,14.39,68
3848,14.55,75.92
3848,14.56,72.79
3848,14.620000000000001,71.79
3848,14.700000000000001,69.68
3848,14.83,70.65
3848,14.870000000000001,69.62
3848,15.35,70.26
3848,15.39,69.09
3848,15.56,72.97
3848,15.64,72.08
3849,11.53,96.87
3849,12.040000000000001,88.13
3849,12.34,80.92
3849,12.44,79.38
3849,12.59,78.77
3849,13.01,78.97
3849,13.15,74.17
3849,14.01,73.48
3849,14.11,68.64
3849,14.15,68.4
3849,14.26,73.5
3849,14.61,68.3
3849,15.26,67.45
3849,15.43,66.71
3849,15.58,67.8
3849,15.620000000000001,66.4
3849,15.68,65.52
3849,16,67.44
3849,16.14,64.37
3849,16.18,64.52
3849,16.48,65.04
3849,16.580000000000002,66.03
3849,16.66,65.99
3849,17.69,70.22
3850,10.72,80.49
3850,13.11,66.29
3850,13.17,66.63
3850,13.19,65.53
3850,13.24,65.2
3850,13.65,67.72
3850,13.8,66.52
3850,13.93,67.06
3850,13.96,65.93
3850,13.99,66.71
3850,14.11,64.79
3850,14.15,66.55
3850,14.24,66.7
3850,14.68,67.26
3850,14.82,69.36
3850,14.870000000000001,67.73
3850,14.97,66
3850,15.030000000000001,67.57
3850,15.13,65.6
3850,15.16,67.62
3850,15.24,67.57
3851,11.92,74.88
3851,12.74,71.45
3851,13.01,71.04
3851,13.3,69.87
3851,13.950000000000001,64.47999999999999
3851,13.99,64.88
3851,14.030000000000001,65.78
3851,14.07,64.29
3851,14.33,66.11
3851,14.39,63.02
3851,14.43,63.8
3851,14.58,64.42
3851,14.68,63.855
3851,14.77,63.805
3851,14.88,63.75
3851,14.99,64.87
3851,15.02,66.66999999999999
3851,15.07,64.42
3851,15.41,63.21
3851,15.42,63.71
3851,15.58,65.235
3851,15.64,66.68
3851,15.65,64.53
3851,15.73,63.83
3851,15.77,63.91
3851,15.88,66.68
3851,15.92,64.36
3851,16.02,64.295
3851,16.330000000000002,68.93
3851,16.35,65.21
3851,16.46,64.92
3851,16.59,65.89
3851,16.69,65.17
3851,16.71,65.44
3851,16.77,66.2
3851,16.94,65.59
3851,16.98,66.01
3851,17.02,65.275
3851,17.330000000000002,68.39
3851,17.46,68.93
3851,17.59,67.8
3851,18.67,69.92
3852,10.22,95.47
3852,10.28,97.32
3852,10.5,95.36
3852,11.11,88.84
3852,11.26,89.1
3852,11.34,87.65
3852,11.51,90.89
3852,11.84,87.98
3852,11.9,88.32
3852,12.09,86.72
3852,12.280000000000001,85.6
3852,12.83,82.28
3852,12.93,83.46
3852,13.1,84.56
3852,13.120000000000001,82.74
3852,13.530000000000001,76.91
3852,13.85,76.11
3852,13.93,75.95
3852,14.52,77.59
3852,14.85,70.74
3852,14.93,72.76
3853,14.84,65.04499999999999
3853,15.35,64.79
3853,15.6,64.69
3853,15.84,63.88
3853,15.92,63.48
3853,16.35,64.93
3853,16.62,65.3
3853,16.830000000000002,64.585
3853,16.94,62.75
3853,17.48,62.59
3853,17.6,63.235
3853,17.87,62.54
3853,18.31,62.29
3853,18.46,63.73
3853,18.580000000000002,64.055
3853,18.67,63.97
3853,18.85,64.125
3853,19.84,67.44
3854,11.67,81.27
3854,11.71,80.44
3854,12.55,80.9
3854,12.780000000000001,79.2
3854,12.86,79.7
3854,13.01,77.56
3854,13.05,79.22
3854,13.780000000000001,79.07
3854,14.05,76.68
3854,14.55,74.91
3854,14.56,75.15
3854,14.700000000000001,73.64
3854,14.780000000000001,75.13
3854,15.07,73.1
3854,15.58,73.78
3854,15.68,75.26
3854,15.790000000000001,73.54
3854,16.06,72.35
3854,16.52,73.25
3854,16.56,72.47
3854,16.88,71.54
3854,17.02,74.99
3854,17.52,70.9
3855,10.72,99.82
3855,11.23,91.8
3855,11.64,86.77
3855,11.66,88.45
3855,11.81,85.36
3855,11.89,84.26
3855,11.93,84.51
3855,11.98,81.85
3855,12.06,83.64
3855,12.16,80.1
3855,12.21,81.29
3855,12.61,78.85
3855,12.67,77.61
3855,12.81,76.6
3855,12.870000000000001,74.89
3855,12.94,75.2
3855,12.98,74.23
3855,13.1,73.34
3855,13.15,73.28
3855,13.19,73.68
3855,13.21,75.14
3855,13.58,72.73
3855,13.73,72.98
